,filename,dir_path,SBU_count,BTB_count,plane_count,ellipse_a,ellipse_b,Zr,FA,L,Ratio,Step,Index,SC,KC,plane_area_0,plane_area_1,plane_area_2,plane_area_3,plane_area_4,plane_area_5,plane_area_6,plane_area_7,plane_area_8,plane_area_9,plane_area_10,plane_area_11,plane_area_12
assembly_2149.405373787599.mol2,assembly_2149.405373787599.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_36.52879592935935_FA_12983.99201962458_L_12.58639263385852_Ratio_0.6_Step_1e15.0_Index_0_SC_1.691278074663378_KC_1.47795170917326_2025-08-18_22_52_38,64.0,136.0,3,73.52456472820943,49.9439662330254,36.52879592935935,12983.99201962458,12.58639263385852,0.6,1e15.0,0.0,1.691278074663378,1.47795170917326,11794.009751540301,10451.30381017293,5615.25085677776,,,,,,,,,,
assembly_30930.098723462615.mol2,assembly_30930.098723462615.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_6.860761933538629_FA_8442.628909637247_L_4.025398440597345_Ratio_0.6_Step_1e15.0_Index_3_SC_0.6932211085516965_KC_1.814429693684103_2025-08-18_22_52_38,34.0,63.0,1,73.03361792091205,49.613424349943436,6.860761933538629,8442.628909637247,4.025398440597345,0.6,1e15.0,3.0,0.6932211085516965,1.814429693684103,12986.307761964072,,,,,,,,,,,,
assembly_4055.257080370852.mol2,assembly_4055.257080370852.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_5.791303310496285_FA_10825.07473360599_L_3.009348096753961_Ratio_0.6_Step_1e15.0_Index_2_SC_0.8545875778967135_KC_1.864345104176956_2025-08-18_22_52_39,14.0,26.0,1,47.508450540859464,39.839280700125634,5.791303310496285,10825.07473360599,3.009348096753961,0.6,1e15.0,2.0,0.8545875778967135,1.864345104176956,5612.296518423776,,,,,,,,,,,,
assembly_70252.69262534179.mol2,assembly_70252.69262534179.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_6.717406480246902_FA_3917.93809656787_L_32.03173544149234_Ratio_0.6_Step_1e15.0_Index_2_SC_0.8604945169854896_KC_0.1710230996165632_2025-08-18_22_52_37,8.0,15.0,2,39.418823347835534,24.051389680137593,6.717406480246902,3917.93809656787,32.03173544149234,0.6,1e15.0,2.0,0.8604945169854896,0.1710230996165632,2982.197083354379,752.8622936962361,,,,,,,,,,,
assembly_279.5699174732616.mol2,assembly_279.5699174732616.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_33.96403461050071_FA_3231.837052566874_L_28.64056966855832_Ratio_0.6_Step_1e15.0_Index_0_SC_1.650219347157333_KC_1.019526897000774_2025-08-18_22_52_33,202.0,492.0,3,98.22265700777825,83.12813891287944,33.96403461050071,3231.837052566874,28.64056966855832,0.6,1e15.0,0.0,1.650219347157333,1.019526897000774,28518.371749519065,26954.00132456123,27137.828362502583,,,,,,,,,,
assembly_4479.501444495243.mol2,assembly_4479.501444495243.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_2.977823977494118_FA_10371.91455180671_L_25.21451951538628_Ratio_0.6_Step_1e15.0_Index_0_SC_1.933644396867955_KC_0.7100606188343155_2025-08-18_22_52_33,7.0,13.0,1,30.131203897688508,25.442314739735085,2.977823977494118,10371.91455180671,25.21451951538628,0.6,1e15.0,0.0,1.933644396867955,0.7100606188343155,2586.623587321209,,,,,,,,,,,,
assembly_4217.1012449579.mol2,assembly_4217.1012449579.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_24.51233111468616_FA_15531.13854122019_L_24.15709014750087_Ratio_0.6_Step_1e15.0_Index_3_SC_1.670814223909167_KC_1.112922556340123_2025-08-18_22_52_28,43.0,85.0,1,75.09866122928635,65.95953259102545,24.51233111468616,15531.13854122019,24.15709014750087,0.6,1e15.0,3.0,1.670814223909167,1.112922556340123,16985.6572644188,,,,,,,,,,,,
assembly_3094.9374105311217.mol2,assembly_3094.9374105311217.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_20.67354922779285_FA_18908.50045772436_L_31.85681898613831_Ratio_0.6_Step_1e15.0_Index_0_SC_0.8045897319511559_KC_1.327945764284421_2025-08-18_22_52_34,40.0,81.0,1,82.42949441055077,59.305864624524105,20.67354922779285,18908.50045772436,31.85681898613831,0.6,1e15.0,0.0,0.8045897319511559,1.327945764284421,16134.806456085666,,,,,,,,,,,,
assembly_81347.11720309487.mol2,assembly_81347.11720309487.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_Index_1_SC_1.559891514632405_KC_1.393202592744313_2025-08-18_22_52_34,26.0,51.0,2,59.47547004780105,45.648816881635646,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1e15.0,1.0,1.559891514632405,1.393202592744313,9607.797408452088,1095.8257784614884,,,,,,,,,,,
assembly_7188.688063081637.mol2,assembly_7188.688063081637.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_Index_2_SC_0.7230898735622031_KC_0.5616521196052651_2025-08-18_22_52_30,18.0,34.0,1,49.83353470516379,39.31818002440025,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1e15.0,2.0,0.7230898735622031,0.5616521196052651,7152.429475412957,,,,,,,,,,,,
assembly_6089.326638469331.mol2,assembly_6089.326638469331.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_Index_1_SC_0.6793424635494052_KC_0.5962043392199176_2025-08-18_22_52_30,10.0,18.0,2,40.82192556142017,27.102294056380558,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1e15.0,1.0,0.6793424635494052,0.5962043392199176,3210.4793059741123,1713.4372562403964,,,,,,,,,,,
assembly_255.50785171261293.mol2,assembly_255.50785171261293.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_Index_0_SC_0.9318871641148884_KC_1.033566256088247_2025-08-18_22_52_35,351.0,681.0,5,139.75374185058678,101.68409233079731,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1e15.0,0.0,0.9318871641148884,1.033566256088247,47747.33806222235,30056.15734521029,22872.87428143962,24787.8241695205,23354.190721667226,,,,,,,,
assembly_496.01362403269485.mol2,assembly_496.01362403269485.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_26.04218586079736_FA_9248.163930399798_L_29.00135175103679_Ratio_0.6_Step_1e15.0_Index_1_SC_1.349600522575434_KC_1.783647792005434_2025-08-18_22_52_39,132.0,287.0,2,130.89327507568575,101.68385980737663,26.04218586079736,9248.163930399798,29.00135175103679,0.6,1e15.0,1.0,1.349600522575434,1.783647792005434,43493.07917316589,4291.421356366595,,,,,,,,,,,
assembly_13461.537567100362.mol2,assembly_13461.537567100362.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_42.76640552091914_FA_11671.32914568015_L_10.22505301163183_Ratio_0.6_Step_1e15.0_Index_3_SC_1.749605222468828_KC_1.292580602617681_2025-08-18_22_52_38,73.0,144.0,1,107.83915722195151,72.28291703528576,42.76640552091914,11671.32914568015,10.22505301163183,0.6,1e15.0,3.0,1.749605222468828,1.292580602617681,28368.471142049137,,,,,,,,,,,,
assembly_3005.769827541881.mol2,assembly_3005.769827541881.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_25.39282324247273_FA_9606.273459474414_L_22.74920496774043_Ratio_0.6_Step_1e15.0_Index_1_SC_1.966616839243029_KC_1.442613469961918_2025-08-18_22_52_29,100.0,204.0,2,112.79487097856496,88.46887476057314,25.39282324247273,9606.273459474414,22.74920496774043,0.6,1e15.0,1.0,1.966616839243029,1.442613469961918,33981.55118564676,8072.923222403587,,,,,,,,,,,
assembly_10325.954812294516.mol2,assembly_10325.954812294516.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_31.50547554871926_FA_4184.764989567818_L_27.63563586417829_Ratio_0.6_Step_1e15.0_Index_2_SC_1.010058426015347_KC_0.4371569571079115_2025-08-18_22_52_33,53.0,111.0,3,87.15555337682841,53.218228651296094,31.50547554871926,4184.764989567818,27.63563586417829,0.6,1e15.0,2.0,1.010058426015347,0.4371569571079115,14950.984347588063,4703.384899595116,3888.695508156744,,,,,,,,,,
assembly_9834.109195033217.mol2,assembly_9834.109195033217.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.05578107169681_FA_5792.872938937854_L_17.79301888173767_Ratio_0.6_Step_1e15.0_Index_2_SC_1.174414013992555_KC_0.5524735509499024_2025-08-18_22_52_39,78.0,154.0,1,98.40055991697858,87.50735668462156,44.05578107169681,5792.872938937854,17.79301888173767,0.6,1e15.0,2.0,1.174414013992555,0.5524735509499024,30316.276900617384,,,,,,,,,,,,
assembly_3914.223488605857.mol2,assembly_3914.223488605857.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_6.012061879229849_FA_5527.308354606209_L_32.33764239003473_Ratio_0.6_Step_1e15.0_Index_1_SC_1.314036643522636_KC_1.539429411934415_2025-08-18_22_52_29,101.0,237.0,2,82.6286047449005,73.20404834481137,6.012061879229849,5527.308354606209,32.33764239003473,0.6,1e15.0,1.0,1.314036643522636,1.539429411934415,21510.88917194199,19951.33881656359,,,,,,,,,,,
assembly_13472.31934789337.mol2,assembly_13472.31934789337.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_36.67161550626071_FA_19948.4443039_L_30.22195105253973_Ratio_0.6_Step_1e15.0_Index_0_SC_0.4319133433865823_KC_1.670414097544129_2025-08-18_22_52_35,86.0,179.0,2,108.15567919262831,87.28044198772676,36.67161550626071,19948.4443039,30.22195105253973,0.6,1e15.0,0.0,0.4319133433865823,1.670414097544129,31498.214520684272,7604.117552842038,,,,,,,,,,,
assembly_30267.686192608995.mol2,assembly_30267.686192608995.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_1.868793007432242_FA_2790.395451487716_L_5.963248449295537_Ratio_0.6_Step_1e15.0_Index_2_SC_0.9069843456407671_KC_0.7338211684508447_2025-08-18_22_52_34,15.0,29.0,1,43.819345817642066,37.82704014053321,1.868793007432242,2790.395451487716,5.963248449295537,0.6,1e15.0,2.0,0.9069843456407671,0.7338211684508447,5949.157491775191,,,,,,,,,,,,
assembly_1656.7290942739262.mol2,assembly_1656.7290942739262.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_31.50547554871926_FA_4184.764989567818_L_27.63563586417829_Ratio_0.6_Step_1e15.0_Index_1_SC_1.010058426015347_KC_0.4371569571079115_2025-08-18_22_52_33,70.0,143.0,1,111.69862772614758,87.13765954679327,31.50547554871926,4184.764989567818,27.63563586417829,0.6,1e15.0,1.0,1.010058426015347,0.4371569571079115,27282.50473996372,,,,,,,,,,,,
assembly_19452.302003523782.mol2,assembly_19452.302003523782.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_10.91411687275989_FA_12045.66103263011_L_18.00183916231908_Ratio_0.6_Step_1e15.0_Index_1_SC_1.251321649552846_KC_0.9782414859929512_2025-08-18_22_52_35,21.0,40.0,1,58.392995763913255,40.61402815982785,10.91411687275989,12045.66103263011,18.00183916231908,0.6,1e15.0,1.0,1.251321649552846,0.9782414859929512,8343.745949582864,,,,,,,,,,,,
assembly_1758.980851465858.mol2,assembly_1758.980851465858.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_32.32962153858008_FA_21729.14052723995_L_28.0000479929447_Ratio_0.6_Step_1e15.0_Index_2_SC_1.83588038475958_KC_1.247413150626399_2025-08-18_22_52_29,47.0,90.0,1,74.15516007288309,66.46377509581909,32.32962153858008,21729.14052723995,28.0000479929447,0.6,1e15.0,2.0,1.83588038475958,1.247413150626399,18169.678082264378,,,,,,,,,,,,
assembly_12531.026186350362.mol2,assembly_12531.026186350362.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_43.31387568233587_FA_6703.316091560204_L_25.48325617797842_Ratio_0.6_Step_1e15.0_Index_0_SC_1.477215420350931_KC_0.3989903187451468_2025-08-18_22_52_32,69.0,135.0,1,92.63319825746066,78.65241313578517,43.31387568233587,6703.316091560204,25.48325617797842,0.6,1e15.0,0.0,1.477215420350931,0.3989903187451468,26474.863157139254,,,,,,,,,,,,
assembly_44321.409881555635.mol2,assembly_44321.409881555635.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_29.42594047399653_FA_17482.98604309043_L_15.31698520062219_Ratio_0.6_Step_1e15.0_Index_3_SC_1.100291518933744_KC_0.5842532682474884_2025-08-18_22_52_31,17.0,33.0,1,48.26251077718048,42.731975752105996,29.42594047399653,17482.98604309043,15.31698520062219,0.6,1e15.0,3.0,1.100291518933744,0.5842532682474884,6797.530740396846,,,,,,,,,,,,
assembly_85066.74279480852.mol2,assembly_85066.74279480852.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_28.73458526228805_FA_17194.02236063023_L_3.667796949552149_Ratio_0.6_Step_1e15.0_Index_1_SC_1.85831764389199_KC_1.63885794410774_2025-08-18_22_52_32,20.0,38.0,1,58.331431758622394,40.28639547393294,28.73458526228805,17194.02236063023,3.667796949552149,0.6,1e15.0,1.0,1.85831764389199,1.63885794410774,7934.426476557146,,,,,,,,,,,,
assembly_6013.304667354637.mol2,assembly_6013.304667354637.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.59025958861795_FA_13543.54929287599_L_20.6176724740466_Ratio_0.6_Step_1e15.0_Index_2_SC_1.770992064363919_KC_1.131166541867404_2025-08-18_22_52_30,74.0,146.0,1,112.67085614900077,82.93767285856828,44.59025958861795,13543.54929287599,20.6176724740466,0.6,1e15.0,2.0,1.770992064363919,1.131166541867404,28597.253237667508,,,,,,,,,,,,
assembly_11289.775893056478.mol2,assembly_11289.775893056478.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_8.467921759563033_FA_11364.74762049612_L_19.32354744335534_Ratio_0.6_Step_1e15.0_Index_1_SC_0.4937500167178606_KC_1.582188225373893_2025-08-18_22_52_31,37.0,79.0,3,63.54912020764749,51.99831455964804,8.467921759563033,11364.74762049612,19.32354744335534,0.6,1e15.0,1.0,0.4937500167178606,1.582188225373893,10817.545309244932,3623.856735356724,3788.3317262063033,,,,,,,,,,
assembly_4807.388116093097.mol2,assembly_4807.388116093097.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_21.91831610911252_FA_11480.05668979993_L_7.109261344066518_Ratio_0.6_Step_1e15.0_Index_1_SC_1.292060132494786_KC_1.361656214628048_2025-08-18_22_52_37,38.0,74.0,1,77.52726131586121,50.79348180351932,21.91831610911252,11480.05668979993,7.109261344066518,0.6,1e15.0,1.0,1.292060132494786,1.361656214628048,14848.053098926532,,,,,,,,,,,,
assembly_1915.0674437600014.mol2,assembly_1915.0674437600014.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_38.52123933525627_FA_10253.58804517384_L_30.5723644055854_Ratio_0.6_Step_1e15.0_Index_3_SC_0.9587030867037871_KC_1.178754773101855_2025-08-18_22_52_29,144.0,291.0,2,128.83691239385476,97.01368681426781,38.52123933525627,10253.58804517384,30.5723644055854,0.6,1e15.0,3.0,0.9587030867037871,1.178754773101855,44826.17745728056,13626.50585969315,,,,,,,,,,,
assembly_2023.4458127538571.mol2,assembly_2023.4458127538571.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_38.23672348536288_FA_15378.25651840477_L_26.53424156777225_Ratio_0.6_Step_1e15.0_Index_0_SC_1.577268097253141_KC_1.65567395019439_2025-08-18_22_52_32,96.0,198.0,1,120.10658900261627,92.135253099453,38.23672348536288,15378.25651840477,26.53424156777225,0.6,1e15.0,0.0,1.577268097253141,1.65567395019439,36032.46773513,,,,,,,,,,,,
assembly_564.4893704182537.mol2,assembly_564.4893704182537.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_23.26753413261419_FA_8777.89656971143_L_34.17363927455779_Ratio_0.6_Step_1e15.0_Index_2_SC_1.023959076719992_KC_1.939433265798308_2025-08-18_22_52_32,178.0,422.0,4,99.7507545477258,74.75969701605395,23.26753413261419,8777.89656971143,34.17363927455779,0.6,1e15.0,2.0,1.023959076719992,1.939433265798308,25712.385216691397,25342.610907589,23233.019814145773,12965.340799543206,,,,,,,,,
assembly_113.86380861901625.mol2,assembly_113.86380861901625.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_27.53559613364225_FA_861.5335455206781_L_24.0965991226136_Ratio_0.6_Step_1e15.0_Index_3_SC_1.874914462778555_KC_1.159629884717499_2025-08-18_22_52_30,500.0,1344.0,13,135.5271211238223,98.17620916667988,27.53559613364225,861.5335455206781,24.0965991226136,0.6,1e15.0,3.0,1.874914462778555,1.159629884717499,30751.99563427293,39178.48889864012,33015.10272425631,36035.359086526805,26248.382099490882,34765.72446026603,22605.4884159594,27568.813225226757,34397.53732211628,19465.80662234718,27354.300554932986,23628.01520543198,14502.15368092616
assembly_31287.62100597623.mol2,assembly_31287.62100597623.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_Index_0_SC_1.070549429941863_KC_1.214416995065637_2025-08-18_22_52_30,15.0,28.0,1,47.47853049089881,35.04183142263231,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1e15.0,0.0,1.070549429941863,1.214416995065637,5823.454663604917,,,,,,,,,,,,
assembly_9717.99555490386.mol2,assembly_9717.99555490386.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_31.50547554871926_FA_4184.764989567818_L_27.63563586417829_Ratio_0.6_Step_1e15.0_Index_3_SC_1.010058426015347_KC_0.4371569571079115_2025-08-18_22_52_33,102.0,211.0,3,120.77021369041307,70.8484633925586,31.50547554871926,4184.764989567818,27.63563586417829,0.6,1e15.0,3.0,1.010058426015347,0.4371569571079115,28464.94480309438,8722.245966007673,7851.048535565145,,,,,,,,,,
assembly_32607.587501100832.mol2,assembly_32607.587501100832.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_5.791303310496285_FA_10825.07473360599_L_3.009348096753961_Ratio_0.6_Step_1e15.0_Index_3_SC_0.8545875778967135_KC_1.864345104176956_2025-08-18_22_52_39,7.0,12.0,1,30.28706426710357,25.791220351135614,5.791303310496285,10825.07473360599,3.009348096753961,0.6,1e15.0,3.0,0.8545875778967135,1.864345104176956,2558.26750521308,,,,,,,,,,,,
assembly_40546.76743954745.mol2,assembly_40546.76743954745.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_1.969305995373278_FA_20923.740561019_L_16.75172297475205_Ratio_0.6_Step_1e15.0_Index_2_SC_1.786447557683061_KC_1.895072851875978_2025-08-18_22_52_28,5.0,8.0,1,25.683449435421867,18.543819515245524,1.969305995373278,20923.740561019,16.75172297475205,0.6,1e15.0,2.0,1.786447557683061,1.895072851875978,1736.7040133558976,,,,,,,,,,,,
assembly_1323.190547728556.mol2,assembly_1323.190547728556.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_12.51605251783018_FA_4898.445357505262_L_23.06682209669446_Ratio_0.6_Step_1e15.0_Index_0_SC_1.888077415632547_KC_1.575112780498855_2025-08-18_22_52_38,130.0,319.0,4,96.57603598874499,77.91442807570934,12.51605251783018,4898.445357505262,23.06682209669446,0.6,1e15.0,0.0,1.888077415632547,1.575112780498855,23005.302473376927,10086.47308966201,8008.784370263413,14037.430086365834,,,,,,,,,
assembly_1850.2171810413718.mol2,assembly_1850.2171810413718.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_20.96479499188878_FA_1762.775325444341_L_10.74149111543077_Ratio_0.6_Step_1e15.0_Index_3_SC_0.5570191434396956_KC_0.8927706030191717_2025-08-18_22_52_29,155.0,338.0,3,133.95987929188473,94.63142104821075,20.96479499188878,1762.775325444341,10.74149111543077,0.6,1e15.0,3.0,0.5570191434396956,0.8927706030191717,44986.66985095547,12259.786708961605,4657.701622689749,,,,,,,,,,
assembly_1419.61416686205.mol2,assembly_1419.61416686205.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_22.37264965392409_FA_7061.186729241121_L_21.17285487779732_Ratio_0.6_Step_1e15.0_Index_1_SC_0.6230308901982557_KC_1.613546572204811_2025-08-18_22_52_36,124.0,264.0,2,130.6786825075831,98.77464517100401,22.37264965392409,7061.186729241121,21.17285487779732,0.6,1e15.0,1.0,0.6230308901982557,1.613546572204811,40332.60251599574,5731.28586335718,,,,,,,,,,,
assembly_10091.826958454418.mol2,assembly_10091.826958454418.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_Index_0_SC_1.158115294587708_KC_0.2858608942517865_2025-08-18_22_52_34,15.0,29.0,1,49.97652694018815,32.675859698213465,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1e15.0,0.0,1.158115294587708,0.2858608942517865,5941.427751019839,,,,,,,,,,,,
assembly_2584.2768713088385.mol2,assembly_2584.2768713088385.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_1.868793007432242_FA_2790.395451487716_L_5.963248449295537_Ratio_0.6_Step_1e15.0_Index_3_SC_0.9069843456407671_KC_0.7338211684508447_2025-08-18_22_52_34,14.0,26.0,1,39.434100842916926,37.22369536176804,1.868793007432242,2790.395451487716,5.963248449295537,0.6,1e15.0,3.0,0.9069843456407671,0.7338211684508447,5503.876824745179,,,,,,,,,,,,
assembly_1332.7754283062645.mol2,assembly_1332.7754283062645.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_12.51605251783018_FA_4898.445357505262_L_23.06682209669446_Ratio_0.6_Step_1e15.0_Index_2_SC_1.888077415632547_KC_1.575112780498855_2025-08-18_22_52_38,142.0,354.0,4,105.35432392967107,74.54040313307368,12.51605251783018,4898.445357505262,23.06682209669446,0.6,1e15.0,2.0,1.888077415632547,1.575112780498855,28607.329600596284,10139.84625763623,16370.498270649257,11356.481265306884,,,,,,,,,
assembly_8108.0269169012945.mol2,assembly_8108.0269169012945.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_20.67354922779285_FA_18908.50045772436_L_31.85681898613831_Ratio_0.6_Step_1e15.0_Index_3_SC_0.8045897319511559_KC_1.327945764284421_2025-08-18_22_52_34,48.0,97.0,1,74.54587200903802,70.00271727836613,20.67354922779285,18908.50045772436,31.85681898613831,0.6,1e15.0,3.0,0.8045897319511559,1.327945764284421,17850.395543407325,,,,,,,,,,,,
assembly_684701.1461028713.mol2,assembly_684701.1461028713.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_41.50378859724987_FA_16335.58481910139_L_26.99378262744269_Ratio_0.6_Step_1e15.0_Index_3_SC_0.362175557914637_KC_1.991393453844837_2025-08-18_22_52_32,17.0,32.0,1,53.885632525634705,39.06970249036491,41.50378859724987,16335.58481910139,26.99378262744269,0.6,1e15.0,3.0,0.362175557914637,1.991393453844837,6660.330289491151,,,,,,,,,,,,
assembly_24593.324737216582.mol2,assembly_24593.324737216582.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_Index_1_SC_1.19057819386106_KC_0.7756384262367708_2025-08-18_22_52_35,69.0,131.0,2,91.97636269329396,77.32318104800888,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1e15.0,1.0,1.19057819386106,0.7756384262367708,25901.060084416982,1311.6847453102532,,,,,,,,,,,
assembly_883.3894172328907.mol2,assembly_883.3894172328907.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_20.96479499188878_FA_1762.775325444341_L_10.74149111543077_Ratio_0.6_Step_1e15.0_Index_0_SC_0.5570191434396956_KC_0.8927706030191717_2025-08-18_22_52_29,152.0,335.0,4,109.70502968536029,65.23117369106426,20.96479499188878,1762.775325444341,10.74149111543077,0.6,1e15.0,0.0,0.5570191434396956,0.8927706030191717,23956.70884829947,21500.865848286932,11063.672514569556,9319.152103723682,,,,,,,,,
assembly_130187.79832979146.mol2,assembly_130187.79832979146.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_29.42594047399653_FA_17482.98604309043_L_15.31698520062219_Ratio_0.6_Step_1e15.0_Index_1_SC_1.100291518933744_KC_0.5842532682474884_2025-08-18_22_52_31,7.0,12.0,1,34.34673160228799,20.072596480702508,29.42594047399653,17482.98604309043,15.31698520062219,0.6,1e15.0,1.0,1.100291518933744,0.5842532682474884,2678.074649083561,,,,,,,,,,,,
